id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1564,1211,3,2024-06-29,20:42:00,8800,1,7,1
1565,1211,9,2024-06-29,20:42:00,6650,1,7,1
1566,1212,10,2024-06-29,20:42:00,8800,1,1,17
1567,1213,1,2024-06-29,20:59:00,6500,1,7,4
1568,1214,8,2024-06-29,21:05:00,8500,1,5,78
1569,1215,12,2024-06-29,21:18:00,8800,1,1,14
1570,1216,18,2024-06-29,21:23:00,6500,1,7,4
1571,1217,17,2024-06-29,21:24:00,7000,1,7,2
1572,1217,52,2024-06-29,21:24:00,6500,1,7,4
1573,1218,1,2024-06-29,21:46:00,6500,1,1,11
1574,1218,7,2024-06-29,21:46:00,19500,1,1,11
1575,1219,13,2024-06-29,21:49:00,2500,1,1,17
1576,1219,62,2024-06-29,21:49:00,2500,1,1,17
1577,1220,42,2024-06-29,22:06:00,10800,2,1,20
1578,1221,3,2024-06-29,22:06:00,8800,1,7,7
1579,1221,23,2024-06-29,22:06:00,9800,1,7,7
1580,1222,12,2024-06-29,22:34:00,8800,1,1,19
1581,1222,41,2024-06-29,22:34:00,6250,1,1,19
1582,1223,22,2024-06-29,22:34:00,10500,1,7,0
1583,1224,40,2024-06-29,22:58:00,1800,1,1,14
1584,1225,20,2024-06-29,23:09:00,24500,1,7,4
1585,1226,23,2024-06-29,23:20:00,9800,1,1,17
1586,1227,14,2024-06-29,23:22:00,24500,1,7,1
1587,1228,53,2024-06-29,23:30:00,6500,1,7,2
1588,1228,48,2024-06-29,23:30:00,6500,1,7,2
1589,1228,51,2024-06-29,23:30:00,6500,1,7,2
1590,1229,23,2024-06-29,23:37:00,9800,1,6,7
1591,1229,28,2024-06-29,23:37:00,9000,2,6,7
1592,1229,12,2024-06-29,23:37:00,8800,1,6,7
1593,1230,30,2024-06-29,23:53:00,7800,1,6,37
1594,1231,49,2024-06-29,23:48:00,5700,1,1,14
1595,1231,20,2024-06-29,23:48:00,24500,1,1,14
1596,1232,20,2024-06-29,23:55:00,24500,1,6,37
1597,1233,13,2024-06-29,00:06:00,2500,1,1,19
1598,1234,12,2024-06-29,00:21:00,8800,1,1,15
1599,1235,36,2024-06-29,00:23:00,11500,1,7,1
1600,1236,1,2024-06-29,00:42:00,6500,1,7,4
1601,1236,15,2024-06-29,00:42:00,10500,1,7,4
1602,1237,12,2024-06-29,01:12:00,8800,1,6,0
