id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1050,719,61,2024-06-11,20:21:00,2000,1,1,36
1051,720,27,2024-06-11,20:24:00,7000,1,1,36
1052,721,42,2024-06-11,20:43:00,10800,1,6,19
1053,722,8,2024-06-11,20:45:00,8500,1,2,28
1054,722,28,2024-06-11,20:45:00,9000,1,2,28
1055,723,34,2024-06-11,21:18:00,9500,1,1,36
1056,723,32,2024-06-11,21:18:00,10500,3,1,36
1057,723,8,2024-06-11,21:18:00,8500,1,1,36
1058,723,4,2024-06-11,21:18:00,10800,1,1,36
1059,724,43,2024-06-11,21:21:00,9800,1,4,4
1060,724,25,2024-06-11,21:21:00,16250,1,4,4
1061,724,30,2024-06-11,21:21:00,7800,1,4,4
1062,725,17,2024-06-11,21:28:00,7000,1,4,11
1063,725,45,2024-06-11,21:28:00,7500,1,4,11
1064,726,54,2024-06-11,21:32:00,11000,1,1,40
1065,727,28,2024-06-11,21:39:00,9000,1,2,36
1066,728,54,2024-06-11,21:43:00,11000,1,4,7
1067,728,61,2024-06-11,21:43:00,2000,1,4,7
1068,729,3,2024-06-11,21:44:00,8800,1,6,15
1069,730,24,2024-06-11,21:46:00,6500,1,4,7
1070,731,45,2024-06-11,21:46:00,7500,1,4,7
1071,732,55,2024-06-11,21:46:00,6800,1,4,80
1072,733,30,2024-06-11,21:49:00,7800,1,4,2
1073,734,30,2024-06-11,21:50:00,7800,1,2,22
1074,734,4,2024-06-11,21:50:00,10800,1,2,22
1075,735,19,2024-06-11,21:53:00,6000,1,2,25
1076,736,12,2024-06-11,22:00:00,8800,1,4,20
1077,737,1,2024-06-11,22:09:00,6500,1,1,40
1078,738,30,2024-06-11,22:15:00,7800,1,4,1
1079,738,23,2024-06-11,22:15:00,9800,1,4,1
1080,739,50,2024-06-11,22:26:00,13200,1,2,25
1081,739,25,2024-06-11,22:26:00,16250,2,2,25
1082,740,42,2024-06-11,22:32:00,10800,1,2,26
1083,740,35,2024-06-11,22:32:00,8000,2,2,26
1084,740,32,2024-06-11,22:32:00,10500,1,2,26
1085,741,36,2024-06-11,22:32:00,11500,1,4,7
1086,742,63,2024-06-11,22:54:00,14000,1,6,17
1087,743,12,2024-06-11,22:56:00,8800,1,2,23
1088,744,4,2024-06-11,22:58:00,10800,1,6,19
1089,745,3,2024-06-11,22:59:00,8800,1,6,19
1090,746,49,2024-06-11,23:33:00,5700,1,5,77
1091,747,47,2024-06-11,23:35:00,24500,1,4,10
1092,748,4,2024-06-11,23:46:00,10800,1,4,4
1093,748,7,2024-06-11,23:46:00,19500,1,4,4
1094,749,3,2024-06-11,23:54:00,8800,1,3,0
1095,750,29,2024-06-11,00:15:00,9700,1,5,78
1096,751,13,2024-06-11,00:23:00,2500,1,2,25
1097,752,19,2024-06-11,00:49:00,6000,1,6,14
1098,753,3,2024-06-11,01:12:00,9800,1,1,36
