id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1119,769,3,2024-06-14,20:43:00,8800,1,3,0
1120,769,4,2024-06-14,20:43:00,10800,1,3,0
1121,770,12,2024-06-14,20:49:00,8800,1,1,14
1122,771,3,2024-06-14,20:55:00,8800,1,6,1
1123,771,9,2024-06-14,20:43:00,6650,1,6,1
1124,772,16,2024-06-14,21:15:00,8500,1,6,2
1125,772,41,2024-06-14,21:15:00,6250,1,6,2
1126,773,39,2024-06-14,21:17:00,6500,1,6,11
1127,774,20,2024-06-14,21:20:00,24500,1,4,34
1128,775,2,2024-06-14,21:25:00,6500,1,6,11
1129,775,52,2024-06-14,21:25:00,6500,1,6,11
1130,776,54,2024-06-14,21:32:00,11000,1,2,23
1131,777,36,2024-06-14,21:33:00,11500,1,6,17
1132,777,45,2024-06-14,21:33:00,7500,1,6,17
1133,778,7,2024-06-14,21:41:00,19500,1,1,16
1134,779,3,2024-06-14,21:49:00,8800,1,6,4
1135,780,54,2024-06-14,21:50:00,11000,1,6,8
1136,781,36,2024-06-14,21:58:00,11500,1,6,4
1137,782,39,2024-06-14,22:02:00,6500,1,1,20
1138,783,19,2024-06-14,22:03:00,6000,1,1,19
1139,784,58,2024-06-14,22:09:00,21500,1,1,19
1140,785,6,2024-06-14,22:15:00,10400,1,1,17
1141,786,23,2024-06-14,22:17:00,9800,1,1,15
1142,786,32,2024-06-14,22:17:00,10500,1,1,15
1143,787,39,2024-06-14,22:23:00,6500,1,1,14
1144,788,25,2024-06-14,22:25:00,16250,2,4,40
1145,788,50,2024-06-14,22:25:00,13200,1,4,40
1146,789,20,2024-06-14,22:28:00,24500,1,6,4
1147,789,14,2024-06-14,22:28:00,24500,1,6,4
1148,790,22,2024-06-14,22:28:00,10500,1,6,1
1149,790,31,2024-06-14,22:28:00,9300,1,6,1
1150,791,8,2024-06-14,22:29:00,8500,1,2,32
1151,791,23,2024-06-14,22:29:00,9800,1,2,32
1152,791,3,2024-06-14,22:29:00,8800,1,2,32
1153,792,21,2024-06-14,22:34:00,6150,1,6,10
1154,792,60,2024-06-14,22:34:00,7350,1,6,10
1155,793,19,2024-06-14,22:36:00,6000,1,4,38
1156,794,22,2024-06-14,22:40:00,10500,1,4,38
1157,795,34,2024-06-14,22:45:00,9500,1,1,12
1158,795,23,2024-06-14,22:45:00,9800,1,1,12
1159,796,3,2024-06-14,22:46:00,8800,1,6,11
1160,797,3,2024-06-14,22:53:00,8800,1,2,23
1161,798,4,2024-06-14,22:53:00,10800,1,2,25
1162,798,29,2024-06-14,22:53:00,9700,1,2,25
1163,799,20,2024-06-14,22:55:00,24500,1,2,29
1164,800,22,2024-06-14,23:01:00,10500,1,2,22
1165,801,46,2024-06-14,23:09:00,5950,1,6,11
1166,802,3,2024-06-14,23:13:00,8800,1,4,39
1167,802,28,2024-06-14,23:13:00,9000,1,4,39
1168,802,65,2024-06-14,23:13:00,950,1,4,39
1169,803,13,2024-06-14,23:19:00,2500,1,4,33
1170,804,26,2024-06-14,23:22:00,8200,1,4,33
1171,805,3,2024-06-14,23:23:00,8800,1,4,42
1172,805,16,2024-06-14,23:23:00,8500,1,4,42
1173,806,23,2024-06-14,23:27:00,9800,1,1,17
1174,806,19,2024-06-14,23:27:00,6000,1,1,17
1175,807,19,2024-06-14,23:28:00,6000,1,4,36
1176,807,22,2024-06-14,23:28:00,10500,1,4,36
1177,808,24,2024-06-14,23:32:00,6500,1,3,0
1178,808,53,2024-06-14,23:32:00,6500,1,3,0
1179,809,15,2024-06-14,23:43:00,10500,1,4,41
1180,809,28,2024-06-14,23:43:00,9000,1,4,41
1181,809,38,2024-06-14,23:43:00,8500,1,4,41
1182,810,23,2024-06-14,23:49:00,9800,1,1,14
1183,811,32,2024-06-14,23:50:00,10500,1,1,15
1184,812,4,2024-06-14,23:57:00,10800,1,4,37
1185,813,19,2024-06-14,23:57:00,6000,1,1,19
1186,813,26,2024-06-14,23:57:00,8200,1,1,19
1187,814,24,2024-06-14,00:03:00,6500,2,2,31
1188,815,12,2024-06-14,00:06:00,8800,1,6,1
1189,816,8,2024-06-14,00:12:00,8500,1,4,37
1190,817,30,2024-06-14,00:13:00,7800,1,6,2
1191,818,3,2024-06-14,00:19:00,8800,1,4,34
1192,818,41,2024-06-14,00:19:00,6250,1,4,34
1193,819,12,2024-06-14,00:24:00,8800,1,2,22
1194,820,32,2024-06-14,00:43:00,10500,1,6,9
1195,821,62,2024-06-14,00:53:00,2500,1,2,31
1196,822,12,2024-06-14,01:00:00,8800,1,4,40
1197,822,15,2024-06-14,01:00:00,10500,1,4,40
