id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1198,823,39,2024-06-15,19:51:00,6500,1,7,10
1199,823,66,2024-06-15,19:51:00,6500,1,7,10
1200,824,3,2024-06-15,19:55:00,8800,1,7,1
1201,825,54,2024-06-15,19:58:00,11000,1,7,1
1202,826,49,2024-06-15,20:39:00,5700,1,10,77
1203,827,26,2024-06-15,21:00:00,8200,1,4,7
1204,827,28,2024-06-15,21:00:00,9000,1,4,7
1205,827,29,2024-06-15,21:00:00,9700,1,4,7
1206,828,19,2024-06-15,21:12:00,6000,1,4,4
1207,829,12,2024-06-15,21:18:00,8800,1,2,36
1208,830,53,2024-06-15,21:20:00,6500,1,4,4
1209,830,17,2024-06-15,21:20:00,7000,2,4,4
1210,831,12,2024-06-15,21:23:00,8800,1,1,20
1211,831,24,2024-06-15,21:23:00,6500,1,1,20
1212,832,23,2024-06-15,21:43:00,9800,1,3,0
1213,833,3,2024-06-15,21:49:00,8800,1,1,17
1214,833,47,2024-06-15,21:49:00,24500,1,1,17
1215,834,47,2024-06-15,21:56:00,24500,1,1,19
1216,835,12,2024-06-15,21:58:00,8800,1,7,25
1217,836,42,2024-06-15,22:02:00,10800,1,7,25
1218,836,48,2024-06-15,22:02:00,6500,1,7,25
1219,836,16,2024-06-15,22:02:00,8500,1,7,25
1220,837,10,2024-06-15,22:04:00,8800,1,4,11
1221,837,23,2024-06-15,22:04:00,9800,1,4,11
1222,838,7,2024-06-15,22:08:00,19500,1,4,9
1223,839,24,2024-06-15,22:19:00,6500,1,2,34
1224,839,45,2024-06-15,22:19:00,7500,1,2,34
1225,840,54,2024-06-15,22:23:00,11000,1,7,29
1226,841,57,2024-06-15,22:33:00,8500,1,4,4
1227,842,25,2024-06-15,22:34:00,16250,1,2,40
1228,842,19,2024-06-15,22:34:00,6000,1,2,40
1229,842,47,2024-06-15,22:34:00,24500,1,2,40
1230,842,31,2024-06-15,22:34:00,9300,1,2,40
1231,843,55,2024-06-15,22:43:00,6800,1,2,37
1232,844,3,2024-06-15,22:43:00,8800,1,7,26
1233,845,3,2024-06-15,22:46:00,8800,1,2,31
1234,845,23,2024-06-15,22:46:00,9800,2,2,31
1235,846,15,2024-06-15,22:47:00,10500,1,7,23
1236,847,23,2024-06-15,22:48:00,9800,1,1,14
1237,847,37,2024-06-15,22:48:00,6250,1,1,14
1238,848,6,2024-06-15,22:49:00,10400,1,4,100
1239,848,58,2024-06-15,22:49:00,21500,1,4,100
1240,849,20,2024-06-15,22:52:00,24500,1,2,33
1241,850,15,2024-06-15,22:53:00,10500,1,4,2
1242,850,18,2024-06-15,22:53:00,6500,1,4,2
1243,851,15,2024-06-15,22:57:00,10500,1,1,15
1244,852,34,2024-06-15,22:57:00,9500,1,2,40
1245,853,23,2024-06-15,23:02:00,9800,1,7,26
1246,853,14,2024-06-15,23:02:00,24500,1,7,26
1247,854,45,2024-06-15,23:03:00,7500,1,2,36
1248,854,17,2024-06-15,23:03:00,7000,1,2,36
1249,854,32,2024-06-15,23:03:00,10500,1,2,36
1250,855,19,2024-06-15,23:05:00,6000,1,1,12
1251,855,47,2024-06-15,23:05:00,24500,1,1,12
1252,856,43,2024-06-15,23:07:00,7000,2,1,13
1253,857,28,2024-06-15,23:20:00,9000,1,5,78
1254,858,32,2024-06-15,23:20:00,10500,1,7,22
1255,859,37,2024-06-15,23:26:00,6250,1,7,32
1256,859,43,2024-06-15,23:26:00,7000,1,7,32
1257,860,55,2024-06-15,23:33:00,6800,1,3,0
1258,861,23,2024-06-15,23:35:00,9800,2,7,28
1259,862,19,2024-06-15,23:37:00,6000,1,2,38
1260,863,39,2024-06-15,23:42:00,6500,1,2,41
1261,863,22,2024-06-15,23:42:00,10500,1,2,41
1262,863,26,2024-06-15,23:42:00,8200,1,2,41
1263,864,12,2024-06-15,23:44:00,8800,1,2,39
1264,865,23,2024-06-15,23:45:00,9800,1,2,34
1265,865,19,2024-06-15,23:45:00,6000,1,2,34
1266,866,24,2024-06-15,23:46:00,6500,1,1,20
1267,866,55,2024-06-15,23:46:00,6800,1,1,20
1268,867,19,2024-06-15,23:48:00,6000,1,4,9
1269,867,36,2024-06-15,23:48:00,10500,1,4,9
1270,867,28,2024-06-15,23:48:00,9000,1,4,9
1271,868,30,2024-06-15,23:52:00,7800,1,7,29
1272,868,46,2024-06-15,23:52:00,5950,1,7,29
1273,869,7,2024-06-15,00:06:00,19500,1,2,42
1274,870,36,2024-06-15,00:22:00,11500,1,4,4
1275,870,4,2024-06-15,00:22:00,10800,1,4,4
1276,870,23,2024-06-15,00:22:00,9800,2,4,4
1277,870,32,2024-06-15,00:22:00,10500,1,4,4
1278,871,12,2024-06-15,00:22:00,8800,1,7,23
1279,872,30,2024-06-15,00:29:00,7800,1,1,14
1280,873,12,2024-06-15,00:32:00,8800,1,4,2
1281,874,28,2024-06-15,00:34:00,9000,2,4,6
1282,875,8,2024-06-15,00:47:00,8500,2,1,15
1283,876,23,2024-06-15,00:48:00,9800,1,7,22
1284,876,26,2024-06-15,00:48:00,8200,1,7,22
1285,877,36,2024-06-15,00:56:00,11500,1,4,9
1286,878,13,2024-06-15,00:57:00,2500,1,2,40
1287,878,62,2024-06-15,00:57:00,2500,2,2,40
1288,879,36,2024-06-15,01:01:00,11500,1,4,4
1289,880,39,2024-06-15,01:02:00,6500,1,7,32
1290,881,12,2024-06-15,01:08:00,8800,1,1,13
1291,882,11,2024-06-15,01:08:00,1800,2,2,31
1292,883,4,2024-06-15,01:09:00,10800,1,1,12
1293,884,13,2024-06-15,01:55:00,2500,3,4,4
