id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1405,1107,3,2024-06-23,20:47:00,8800,1,1,19
1406,1108,47,2024-06-23,20:50:00,24500,1,7,7
1407,1109,54,2024-06-23,21:17:00,11000,1,7,10
1408,1110,12,2024-06-23,21:33:00,8800,1,7,12
1409,1111,6,2024-06-23,21:58:00,10400,1,1,19
1410,1111,19,2024-06-23,21:58:00,6000,1,1,19
1411,1112,58,2024-06-23,22:03:00,21500,1,7,2
1412,1113,23,2024-06-23,22:26:00,9800,1,3,0
1413,1113,59,2024-06-23,22:26:00,6500,1,3,0
1414,1114,28,2024-06-23,22:46:00,9000,2,1,11
1415,1115,8,2024-06-23,22:55:00,8500,1,7,17
1416,1115,28,2024-06-23,22:55:00,9000,1,7,17
1417,1115,38,2024-06-23,22:55:00,8500,1,7,17
1418,1116,59,2024-06-23,23:06:00,6500,2,1,4
1419,1117,12,2024-06-23,00:15:00,8800,1,1,10
