id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
769,521,41,2024-06-04,20:26:00,6250,1,4,4
770,522,22,2024-06-04,21:41:00,10500,1,4,22
771,523,55,2024-06-04,21:59:00,6800,2,6,20
772,523,21,2024-06-04,21:59:00,6150,1,6,20
773,524,20,2024-06-04,22:16:00,24500,1,6,7
774,525,3,2024-06-04,22:25:00,8800,1,4,2
775,525,22,2024-06-04,22:25:00,10500,1,4,2
776,526,39,2024-06-04,22:35:00,6500,1,4,11
777,527,54,2024-06-04,22:50:00,11000,1,6,17
778,527,36,2024-06-04,22:50:00,11500,1,6,17
779,527,49,2024-06-04,22:50:00,5700,1,6,17
780,528,4,2024-06-04,22:51:00,10800,1,6,4
781,528,26,2024-06-04,22:51:00,8200,1,6,4
782,529,12,2024-06-04,23:00:00,8800,1,6,12
783,530,13,2024-06-04,23:55:00,2500,2,4,11
784,531,23,2024-06-04,00:03:00,9800,1,4,14
785,531,16,2024-06-04,00:03:00,8500,1,4,14
786,532,40,2024-06-04,00:43:00,1800,1,4,14
