id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1014,695,23,2024-06-09,20:12:00,9800,1,5,9
1015,695,15,2024-06-09,20:12:00,10500,1,5,9
1016,696,48,2024-06-09,20:27:00,6500,1,5,4
1017,696,66,2024-06-09,20:27:00,6500,1,5,4
1018,697,1,2024-06-09,20:40:00,6500,2,5,78
1019,698,4,2024-06-09,21:01:00,10800,2,4,19
1020,699,23,2024-06-09,21:07:00,9800,1,4,19
1021,700,19,2024-06-09,21:28:00,6000,1,4,6
1022,701,7,2024-06-09,22:14:00,19500,1,4,10
1023,702,36,2024-06-09,22:49:00,11500,1,5,2
1024,702,50,2024-06-09,22:49:00,13200,1,5,2
1025,703,23,2024-06-09,22:55:00,9800,1,4,10
1026,703,21,2024-06-09,22:55:00,6150,1,4,10
1027,704,36,2024-06-09,22:58:00,11500,1,5,17
1028,704,32,2024-06-09,22:58:00,10500,1,5,17
1029,705,30,2024-06-09,23:00:00,7800,1,5,1
