id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
814,551,30,2024-06-06,19:23:00,7800,1,4,2
815,552,19,2024-06-06,20:29:00,6000,1,4,17
816,553,3,2024-06-06,20:34:00,8800,1,4,20
817,554,19,2024-06-06,20:45:00,6000,1,7,4
818,554,9,2024-06-06,20:45:00,6650,1,7,4
819,555,8,2024-06-06,20:46:00,8500,1,7,19
820,555,28,2024-06-06,20:46:00,9000,1,7,19
821,556,32,2024-06-06,21:15:00,10500,1,7,77
822,557,28,2024-06-06,21:42:00,9000,1,4,1
823,558,55,2024-06-06,21:53:00,6800,1,5,77
824,559,58,2024-06-06,22:12:00,21500,1,4,6
825,560,56,2024-06-06,22:15:00,7500,1,3,0
826,561,4,2024-06-06,22:19:00,10800,1,4,17
827,562,36,2024-06-06,22:23:00,11500,1,4,17
828,563,21,2024-06-06,22:24:00,6150,1,7,7
829,563,9,2024-06-06,22:24:00,6650,1,7,7
830,564,10,2024-06-06,22:31:00,8800,1,7,37
831,565,19,2024-06-06,22:32:00,7000,1,7,15
832,565,22,2024-06-06,22:32:00,10500,1,7,15
833,566,10,2024-06-06,22:33:00,8800,1,4,18
834,567,1,2024-06-06,22:49:00,6500,1,4,8
835,567,41,2024-06-06,22:49:00,6250,1,4,8
836,568,31,2024-06-06,23:13:00,9300,1,4,17
837,569,54,2024-06-06,23:28:00,11000,1,7,37
838,570,12,2024-06-06,23:36:00,8800,1,7,22
839,570,46,2024-06-06,23:36:00,5950,1,7,22
840,571,67,2024-06-06,23:43:00,24200,1,7,23
841,572,13,2024-06-06,00:11:00,2500,2,7,37
