id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1603,1238,10,2024-06-30,20:04:00,8800,1,1,19
1604,1238,7,2024-06-30,20:04:00,19500,1,1,19
1605,1239,36,2024-06-30,20:07:00,11500,1,4,1
1606,1239,23,2024-06-30,20:07:00,9800,1,4,1
1607,1239,55,2024-06-30,20:07:00,6800,2,4,1
1608,1240,62,2024-06-30,20:09:00,2500,1,1,8
1609,1241,57,2024-06-30,20:11:00,8500,1,4,4
1610,1242,19,2024-06-30,20:15:00,6000,1,4,2
1611,1243,49,2024-06-30,21:11:00,5700,1,4,77
1612,1244,36,2024-06-30,21:13:00,11500,1,1,6
1613,1245,24,2024-06-30,21:25:00,6500,1,1,9
1614,1245,28,2024-06-30,21:25:00,9000,1,1,9
1615,1245,69,2024-06-30,21:25:00,2000,1,1,9
1616,1246,36,2024-06-30,22:03:00,11500,1,4,4
1617,1247,66,2024-06-30,22:20:00,6500,1,4,1
1618,1248,12,2024-06-30,22:22:00,8800,1,4,4
1619,1249,54,2024-06-30,22:30:00,11000,1,1,7
1620,1250,54,2024-06-30,22:37:00,11000,2,4,20
1621,1250,7,2024-06-30,22:37:00,19500,1,4,20
1622,1251,3,2024-06-30,23:11:00,8800,1,4,12
1623,1251,36,2024-06-30,23:11:00,11500,1,4,12
