id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1450,1137,46,2024-06-27,20:31:00,5950,1,6,4
1451,1137,9,2024-06-27,20:31:00,6650,1,6,4
1452,1138,24,2024-06-27,21:05:00,6500,1,1,2
1453,1138,66,2024-06-27,21:05:00,6500,1,1,2
1454,1139,15,2024-06-27,21:13:00,10500,1,6,4
1455,1140,19,2024-06-27,21:31:00,6000,1,6,25
1456,1141,20,2024-06-27,21:32:00,24500,1,6,1
1457,1142,10,2024-06-27,21:35:00,8800,1,1,6
1458,1142,20,2024-06-27,21:35:00,24500,1,1,6
1459,1143,55,2024-06-27,21:37:00,6800,1,1,10
1460,1143,28,2024-06-27,21:37:00,9000,1,1,10
1461,1144,22,2024-06-27,21:51:00,10500,1,6,8
1462,1144,57,2024-06-27,21:51:00,8500,1,6,8
1463,1145,35,2024-06-27,21:54:00,8000,1,6,14
1464,1146,28,2024-06-27,21:57:00,9000,2,1,36
1465,1146,16,2024-06-27,21:57:00,8500,1,1,36
1466,1147,36,2024-06-27,22:07:00,11500,2,1,20
1467,1147,7,2024-06-27,22:07:00,19500,1,1,20
1468,1147,21,2024-06-27,22:07:00,6150,1,1,20
1469,1147,9,2024-06-27,22:07:00,6650,1,1,20
1470,1148,9,2024-06-27,22:08:00,6650,2,1,20
1471,1148,21,2024-06-27,22:08:00,6150,1,1,20
1472,1149,9,2024-06-27,22:09:00,6650,1,6,25
1473,1149,23,2024-06-27,22:09:00,9800,3,6,25
1474,1150,59,2024-06-27,22:33:00,6500,1,6,32
1475,1150,43,2024-06-27,22:33:00,7000,1,6,32
1476,1150,42,2024-06-27,22:33:00,10800,1,6,32
1477,1151,40,2024-06-27,23:08:00,1800,1,6,1
