id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1324,1049,3,2024-06-22,19:14:00,8800,1,1,20
1325,1050,19,2024-06-22,20:04:00,6000,1,2,4
1326,1051,10,2024-06-22,20:04:00,8800,1,2,1
1327,1052,19,2024-06-22,20:28:00,6000,1,2,40
1328,1053,29,2024-06-22,20:46:00,9700,1,2,5
1329,1054,53,2024-06-22,20:47:00,6500,1,2,8
1330,1055,41,2024-06-22,20:48:00,6250,2,2,0
1331,1055,46,2024-06-22,20:48:00,5950,1,2,0
1332,1055,60,2024-06-22,20:48:00,7350,1,2,0
1333,1055,19,2024-06-22,20:48:00,6000,1,2,0
1334,1056,19,2024-06-22,20:49:00,6000,1,2,7
1335,1057,55,2024-06-22,20:58:00,6800,1,5,77
1336,1058,30,2024-06-22,21:07:00,7800,1,7,25
1337,1059,3,2024-06-22,21:09:00,8800,1,2,5
1338,1060,7,2024-06-22,21:12:00,19500,1,2,2
1339,1061,54,2024-06-22,21:17:00,11000,1,1,20
1340,1062,10,2024-06-22,21:21:00,8800,1,7,26
1341,1063,20,2024-06-22,21:43:00,24500,1,1,17
1342,1064,58,2024-06-22,21:44:00,21500,1,4,37
1343,1064,32,2024-06-22,21:44:00,10500,1,4,37
1344,1065,56,2024-06-22,21:45:00,7500,1,3,0
1345,1066,34,2024-06-22,21:52:00,9500,1,1,19
1346,1067,30,2024-06-22,21:55:00,7800,1,2,11
1347,1067,41,2024-06-22,21:55:00,6250,1,2,11
1348,1068,12,2024-06-22,21:56:00,8800,1,2,9
1349,1069,23,2024-06-22,22:04:00,9800,1,1,13
1350,1070,61,2024-06-22,22:05:00,2000,1,2,6
1351,1071,68,2024-06-22,22:05:00,2000,1,1,13
1352,1072,3,2024-06-22,22:15:00,8800,1,2,10
1353,1073,20,2024-06-22,22:15:00,24500,1,7,23
1354,1073,69,2024-06-22,22:15:00,2000,1,7,23
1355,1074,23,2024-06-22,22:23:00,9800,1,2,1
1356,1074,26,2024-06-22,22:23:00,8200,1,2,1
1357,1075,47,2024-06-22,22:24:00,24500,1,2,4
1358,1076,20,2024-06-22,22:40:00,24500,1,2,7
1359,1077,19,2024-06-22,22:42:00,6000,1,1,20
1360,1078,30,2024-06-22,22:47:00,7800,1,7,22
1361,1079,20,2024-06-22,22:47:00,24500,1,4,41
1362,1080,28,2024-06-22,22:48:00,9000,1,2,2
1363,1080,34,2024-06-22,22:48:00,9500,1,2,2
1364,1081,27,2024-06-22,22:50:00,7000,1,2,78
1365,1082,54,2024-06-22,22:52:00,11000,1,1,14
1366,1082,34,2024-06-22,22:52:00,9500,1,1,14
1367,1083,4,2024-06-22,22:57:00,10800,2,7,25
1368,1083,30,2024-06-22,22:57:00,7800,1,7,25
1369,1083,54,2024-06-22,22:57:00,11000,1,7,25
1370,1084,36,2024-06-22,23:12:00,11500,1,2,2
1371,1085,4,2024-06-22,23:12:00,10800,1,7,32
1372,1086,4,2024-06-22,23:13:00,10800,1,7,31
1373,1087,17,2024-06-22,23:15:00,7000,1,4,36
1374,1087,48,2024-06-22,23:15:00,6500,1,4,36
1375,1087,24,2024-06-22,23:15:00,6500,1,4,36
1376,1087,46,2024-06-22,23:15:00,5950,1,4,36
1377,1087,20,2024-06-22,23:15:00,24500,1,4,36
1378,1088,14,2024-06-22,23:19:00,24500,1,7,26
1379,1089,12,2024-06-22,23:20:00,8800,1,4,33
1380,1090,9,2024-06-22,23:20:00,6650,1,4,33
1381,1091,1,2024-06-22,23:25:00,6500,1,4,40
1382,1092,23,2024-06-22,23:28:00,9800,1,1,20
1383,1092,24,2024-06-22,23:28:00,6500,1,1,20
1384,1093,47,2024-06-22,23:29:00,24500,1,7,28
1385,1094,24,2024-06-22,23:33:00,6500,1,7,32
1386,1094,23,2024-06-22,23:33:00,9800,1,7,32
1387,1095,17,2024-06-22,23:36:00,7000,1,7,30
1388,1095,56,2024-06-22,23:36:00,7500,1,7,30
1389,1095,15,2024-06-22,23:36:00,10500,2,7,30
1390,1096,36,2024-06-22,23:41:00,11500,1,4,42
1391,1096,61,2024-06-22,23:41:00,2000,1,4,42
1392,1096,20,2024-06-22,23:41:00,24500,1,4,42
1393,1097,12,2024-06-22,23:52:00,8800,1,2,1
1394,1097,42,2024-06-22,23:52:00,10800,1,2,1
1395,1098,13,2024-06-22,00:00:00,2500,1,7,23
1396,1099,12,2024-06-22,00:03:00,8800,1,1,17
1397,1100,29,2024-06-22,00:15:00,9700,1,7,31
1398,1101,66,2024-06-22,00:15:00,6500,1,7,28
1399,1102,4,2024-06-22,00:23:00,10800,1,2,5
1400,1102,32,2024-06-22,00:23:00,10500,1,2,5
1401,1103,13,2024-06-22,00:38:00,2500,2,4,36
1402,1104,22,2024-06-22,00:47:00,10500,1,7,22
1403,1105,13,2024-06-22,00:48:00,2500,1,4,36
1404,1106,49,2024-06-22,01:00:00,5700,1,2,7
