id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1039,712,20,2024-06-11,21:48:00,24500,1,7,1
1040,713,15,2024-06-11,21:57:00,10500,1,7,7
1041,713,16,2024-06-11,21:57:00,8500,1,7,7
1042,714,23,2024-06-11,22:06:00,9800,1,6,11
1043,714,22,2024-06-11,22:06:00,10500,1,6,11
1044,715,16,2024-06-11,22:32:00,8500,1,7,2
1045,715,8,2024-06-11,22:32:00,8500,1,7,2
1046,716,54,2024-06-11,22:52:00,11000,1,6,20
1047,717,46,2024-06-11,23:25:00,5950,1,7,8
1048,718,35,2024-06-11,23:33:00,8000,1,6,13
1049,718,37,2024-06-11,23:33:00,6250,1,6,13
