id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1348,924,7,2024-06-19,19:28:00,19500,1,4,4
1349,925,7,2024-06-19,20:07:00,19500,1,4,1
1350,926,3,2024-06-19,20:23:00,8800,1,4,7
1351,927,30,2024-06-19,20:31:00,7800,1,4,2
1352,928,49,2024-06-19,21:19:00,5700,1,10,77
1353,929,6,2024-06-19,21:19:00,10400,1,2,25
1354,930,49,2024-06-19,21:20:00,5700,1,1,36
1355,931,22,2024-06-19,21:22:00,10500,1,4,2
1356,931,34,2024-06-19,21:22:00,9500,1,4,2
1357,932,6,2024-06-19,21:25:00,10400,1,4,4
1358,933,12,2024-06-19,21:27:00,8800,1,6,20
1359,934,17,2024-06-19,21:30:00,7000,1,4,6
1360,934,28,2024-06-19,21:30:00,9000,1,4,6
1361,935,53,2024-06-19,21:36:00,6500,1,4,1
1362,935,66,2024-06-19,21:36:00,6500,1,4,1
1363,936,26,2024-06-19,21:45:00,8200,1,2,16
1364,936,15,2024-06-19,21:45:00,10500,1,2,16
1365,937,4,2024-06-19,21:46:00,10800,1,6,10
1366,937,23,2024-06-19,21:46:00,9800,1,6,10
1367,938,3,2024-06-19,21:47:00,8800,1,1,36
1368,939,35,2024-06-19,21:48:00,8000,1,4,7
1369,939,37,2024-06-19,21:48:00,6250,1,4,7
1370,940,12,2024-06-19,21:49:00,8800,1,1,39
1371,941,45,2024-06-19,21:53:00,7500,1,4,8
1372,941,56,2024-06-19,21:53:00,7500,1,4,6
1373,942,4,2024-06-19,21:55:00,10800,1,2,25
1374,942,29,2024-06-19,21:55:00,9700,1,2,25
1375,943,12,2024-06-19,21:59:00,8800,1,1,41
1376,944,29,2024-06-19,22:04:00,9700,1,6,17
1377,945,32,2024-06-19,22:13:00,10500,1,2,22
1378,946,22,2024-06-19,22:21:00,10500,1,6,20
1379,946,23,2024-06-19,22:21:00,9800,1,6,20
1380,947,10,2024-06-19,22:21:00,8800,1,6,20
1381,948,24,2024-06-19,22:30:00,6500,1,2,31
1382,948,45,2024-06-19,22:30:00,7500,1,2,31
1383,949,12,2024-06-19,22:37:00,8800,1,2,26
1384,949,54,2024-06-19,22:37:00,11000,1,2,26
1385,950,20,2024-06-19,22:38:00,24500,1,2,32
1386,951,30,2024-06-19,22:38:00,7800,1,4,11
1387,952,29,2024-06-19,22:52:00,9700,1,4,4
1388,952,34,2024-06-19,22:52:00,9500,1,4,4
1389,953,23,2024-06-19,22:54:00,9800,1,1,40
1390,954,39,2024-06-19,22:54:00,6500,1,6,14
1391,954,22,2024-06-19,22:54:00,10500,1,6,14
1392,955,20,2024-06-19,22:56:00,24500,1,1,33
1393,956,34,2024-06-19,23:00:00,9500,2,1,36
1394,957,12,2024-06-19,23:07:00,8800,1,2,29
1395,957,36,2024-06-19,23:07:00,11500,1,2,29
1396,958,12,2024-06-19,23:16:00,8800,1,6,49
1397,959,13,2024-06-19,23:21:00,2500,2,2,32
1398,960,30,2024-06-19,23:25:00,7800,1,6,48
1399,961,30,2024-06-19,23:31:00,7800,1,4,9
1400,962,22,2024-06-19,23:34:00,10500,1,4,2
1401,963,46,2024-06-19,23:38:00,5950,1,6,19
1402,964,12,2024-06-19,23:41:00,8800,1,6,17
1403,965,3,2024-06-19,23:49:00,8800,1,5,80
1404,966,8,2024-06-19,00:05:00,8500,2,2,23
1405,967,39,2024-06-19,00:25:00,6500,1,1,41
1406,968,15,2024-06-19,00:22:00,10500,1,6,10
1407,969,27,2024-06-19,00:34:00,7000,1,6,16
1408,969,36,2024-06-19,00:34:00,11500,1,6,16
