id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1294,885,7,2024-06-16,20:07:00,19500,1,6,1
1295,886,51,2024-06-16,20:19:00,6500,1,1,34
1296,887,3,2024-06-16,21:26:00,8800,1,1,17
1297,888,29,2024-06-16,21:34:00,9700,1,1,17
1298,889,39,2024-06-16,21:49:00,6500,1,4,2
1299,890,3,2024-06-16,21:57:00,8800,1,5,78
1300,891,22,2024-06-16,22:02:00,10500,1,6,11
1301,892,3,2024-06-16,22:10:00,8800,1,1,30
1302,893,27,2024-06-16,22:21:00,7000,1,4,4
1303,894,23,2024-06-16,22:29:00,9800,1,6,20
1304,894,9,2024-06-16,22:29:00,6650,1,6,20
1305,895,36,2024-06-16,22:41:00,11500,1,1,10
1306,896,3,2024-06-16,22:41:00,8800,1,1,10
1307,897,39,2024-06-16,22:51:00,6500,1,4,17
1308,898,50,2024-06-16,23:04:00,13200,1,1,7
1309,899,20,2024-06-16,23:11:00,24500,1,6,26
1310,900,36,2024-06-16,23:13:00,11500,1,4,9
1311,900,46,2024-06-16,23:13:00,5950,1,4,9
1312,901,3,2024-06-16,23:18:00,8800,1,6,23
1313,902,3,2024-06-16,23:19:00,8800,1,1,6
1314,903,12,2024-06-16,23:30:00,8800,1,6,19
1315,904,12,2024-06-16,23:32:00,8800,1,4,34
1316,904,22,2024-06-16,23:32:00,10500,1,4,34
1317,905,1,2024-06-16,00:18:00,6500,1,4,33
1318,906,19,2024-06-16,00:32:00,6000,1,6,11
1319,907,46,2024-06-16,00:37:00,5950,1,1,22
1320,907,41,2024-06-16,00:37:00,6250,1,1,22
1321,908,59,2024-06-16,00:59:00,6500,1,6,77
