id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
611,425,6,2024-06-01,19:49:00,10400,1,8,4
612,425,23,2024-06-01,19:49:00,9800,1,8,4
613,425,4,2024-06-01,19:49:00,10800,1,8,4
614,426,9,2024-06-01,20:17:00,6650,1,2,19
615,426,24,2024-06-01,20:17:00,6500,1,2,19
616,427,19,2024-06-01,20:38:00,6000,1,2,114
617,428,23,2024-06-01,20:43:00,9800,1,4,11
618,428,54,2024-06-01,20:43:00,11000,1,4,11
619,429,19,2024-06-01,20:53:00,6000,1,2,16
620,430,7,2024-06-01,20:59:00,19500,1,2,16
621,430,23,2024-06-01,20:59:00,9800,2,2,16
622,431,3,2024-06-01,21:05:00,8800,1,2,46
623,432,36,2024-06-01,21:12:00,11500,1,4,1
624,432,4,2024-06-01,21:12:00,10800,1,4,1
625,432,9,2024-06-01,21:12:00,6650,1,4,1
626,433,12,2024-06-01,21:15:00,8800,1,4,2
627,434,23,2024-06-01,21:19:00,9800,1,2,15
628,434,15,2024-06-01,21:19:00,10500,1,2,15
629,435,24,2024-06-01,21:23:00,6500,1,2,20
630,435,45,2024-06-01,21:23:00,7500,1,2,20
631,436,19,2024-06-01,21:26:00,6000,1,4,6
632,437,47,2024-06-01,21:46:00,24500,1,4,10
633,438,35,2024-06-01,21:54:00,8000,1,4,11
634,438,66,2024-06-01,21:54:00,6500,1,4,11
635,439,28,2024-06-01,22:02:00,9000,1,1,40
636,439,8,2024-06-01,22:02:00,8500,1,1,40
637,439,37,2024-06-01,22:02:00,6250,1,1,40
638,440,29,2024-06-01,22:02:00,9700,1,4,7
639,441,44,2024-06-01,22:09:00,8550,1,7,23
640,442,19,2024-06-01,22:10:00,19500,1,4,8
641,443,15,2024-06-01,22:15:00,10500,2,2,49
642,444,47,2024-06-01,22:21:00,24500,1,4,4
643,445,19,2024-06-01,22:26:00,6000,3,1,36
644,446,34,2024-06-01,22:28:00,9500,1,7,32
645,446,38,2024-06-01,22:28:00,8500,1,7,32
646,446,64,2024-06-01,22:28:00,8500,1,7,32
647,447,3,2024-06-01,22:35:00,8800,1,7,22
648,448,60,2024-06-01,22:36:00,7350,1,4,2
649,449,20,2024-06-01,22:39:00,24500,2,1,36
650,449,47,2024-06-01,22:39:00,24500,1,1,36
651,449,58,2024-06-01,22:39:00,21500,1,1,36
652,450,36,2024-06-01,22:45:00,11500,1,2,17
653,450,23,2024-06-01,22:45:00,9800,1,2,17
654,450,22,2024-06-01,22:45:00,10500,1,2,17
655,450,26,2024-06-01,22:45:00,8200,1,2,17
656,451,7,2024-06-01,22:45:00,19500,1,2,19
657,452,39,2024-06-01,22:55:00,6500,1,2,15
658,452,46,2024-06-01,22:55:00,5950,1,2,15
659,453,25,2024-06-01,22:57:00,16250,1,1,39
660,454,9,2024-06-01,23:02:00,6650,1,2,12
661,455,3,2024-06-01,23:02:00,8800,1,1,42
662,455,29,2024-06-01,23:02:00,9700,1,1,42
663,456,15,2024-06-01,23:03:00,10500,1,4,1
664,457,15,2024-06-01,23:10:00,10500,2,7,29
665,457,22,2024-06-01,23:10:00,10500,1,7,29
666,457,64,2024-06-01,23:10:00,8500,2,7,29
667,457,19,2024-06-01,23:10:00,6000,1,7,29
668,457,38,2024-06-01,23:10:00,8500,2,7,29
669,457,28,2024-06-01,23:10:00,9000,1,7,29
670,458,30,2024-06-01,23:11:00,7800,1,7,31
671,459,47,2024-06-01,23:13:00,24500,1,7,31
672,460,3,2024-06-01,23:14:00,8800,1,5,77
673,461,57,2024-06-01,23:17:00,8500,1,1,41
674,461,45,2024-06-01,23:17:00,7500,1,1,41
675,462,23,2024-06-01,23:19:00,9800,1,3,0
676,462,45,2024-06-01,23:19:00,7500,1,3,0
677,463,1,2024-06-01,23:19:00,6500,1,7,26
678,464,23,2024-06-01,23:22:00,9800,1,4,9
679,464,55,2024-06-01,23:22:00,6800,1,4,9
680,465,10,2024-06-01,23:27:00,8800,1,2,46
681,466,7,2024-06-01,23:28:00,19500,1,7,25
682,466,39,2024-06-01,23:28:00,6500,1,7,25
683,467,23,2024-06-01,23:28:00,9800,1,2,14
684,468,42,2024-06-01,23:32:00,10800,1,1,37
685,468,35,2024-06-01,23:32:00,8000,2,1,37
686,469,39,2024-06-01,23:34:00,6500,1,4,2
687,470,48,2024-06-01,23:38:00,6500,1,2,0
688,471,56,2024-06-01,23:45:00,7500,1,2,48
689,472,36,2024-06-01,23:46:00,11500,1,4,0
690,473,36,2024-06-01,23:52:00,11500,1,7,32
691,473,23,2024-06-01,23:52:00,9800,1,7,32
692,474,1,2024-06-01,23:59:00,6500,1,4,11
693,474,24,2024-06-01,23:59:00,6500,1,4,11
694,474,53,2024-06-01,23:59:00,6500,1,4,11
695,474,18,2024-06-01,23:59:00,6500,1,4,11
696,475,23,2024-06-01,00:03:00,9800,1,4,8
697,475,65,2024-06-01,00:03:00,950,1,4,8
698,476,62,2024-06-01,00:06:00,2500,1,4,7
699,477,7,2024-06-01,00:11:00,19500,1,2,20
700,478,27,2024-06-01,00:11:00,7000,1,2,13
701,478,22,2024-06-01,00:11:00,10500,2,2,13
702,479,62,2024-06-01,00:15:00,2500,1,2,15
703,480,36,2024-06-01,00:18:00,11500,1,7,23
704,480,20,2024-06-01,00:18:00,24500,1,7,23
705,481,39,2024-06-01,00:19:00,6500,1,1,39
706,482,40,2024-06-01,00:22:00,1800,2,7,31
707,483,4,2024-06-01,00:33:00,10800,1,4,7
708,483,9,2024-06-01,00:33:00,6650,1,4,7
709,484,3,2024-06-01,00:37:00,8800,1,1,42
710,484,21,2024-06-01,00:37:00,6650,1,1,42
711,485,58,2024-06-01,00:38:00,21500,1,1,40
712,486,3,2024-06-01,00:48:00,8800,1,2,47
713,487,3,2024-06-01,01:11:00,8800,1,2,114
714,488,40,2024-06-01,01:11:00,1800,3,7,29
715,489,23,2024-06-01,01:15:00,9800,1,1,34
716,490,19,2024-06-01,01:33:00,6000,1,2,17
