id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
53,35,17,2024-05-15,20:02:00,7000,1,2,2
54,35,24,2024-05-15,20:02:00,6500,1,2,2
55,36,23,2024-05-15,20:46:00,9800,2,6,19
56,37,33,2024-05-15,21:46:00,8200,1,6,1
57,37,19,2024-05-15,21:46:00,6000,1,6,1
58,38,34,2024-05-15,22:18:00,9500,1,6,4
59,38,9,2024-05-15,22:18:00,6650,1,6,4
60,39,23,2024-05-15,22:22:00,9800,1,2,7
61,40,35,2024-05-15,22:34:00,8000,1,2,19
62,40,36,2024-05-15,22:34:00,11500,1,2,19
63,41,3,2024-05-15,22:42:00,8800,1,6,9
64,42,37,2024-05-15,22:54:00,6250,2,2,6
65,43,3,2024-05-15,23:04:00,8800,1,3,0
66,44,5,2024-05-15,23:05:00,11000,1,6,2
67,45,38,2024-05-15,23:09:00,8500,1,2,10
68,45,28,2024-05-15,23:09:00,9000,1,2,10
69,46,12,2024-05-15,23:33:00,8800,1,2,20
70,47,39,2024-05-15,23:50:00,6500,1,2,22
71,48,40,2024-05-15,00:10:00,1800,1,6,4
