id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
71,49,27,2024-05-16,20:08:00,7000,1,4,1
72,50,7,2024-05-16,20:09:00,19500,1,1,6
73,51,37,2024-05-16,20:17:00,6250,1,4,1
74,51,5,2024-05-16,20:17:00,11000,1,4,1
75,51,41,2024-05-16,20:17:00,6250,1,4,1
76,52,1,2024-05-16,20:37:00,6500,1,6,10
77,53,17,2024-05-16,20:39:00,7000,1,1,14
78,53,18,2024-05-16,20:39:00,6500,1,1,14
79,54,12,2024-05-16,21:16:00,8800,1,6,19
80,55,30,2024-05-16,21:20,00,7800,1,1,4
81,56,3,2024-05-16,21:21:00,8800,1,4,22
82,57,3,2024-05-16,21:26:00,8800,1,4,34
83,58,3,2024-05-16,21:40:00,8800,1,6,7
84,59,6,2024-05-16,21:43:00,10400,1,4,22
85,60,3,2024-05-16,21:47:00,8800,1,6,20
86,61,12,2024-05-16,21:56:00,8800,1,6,6
87,62,42,2024-05-16,22:14:00,10800,1,6,7
88,62,43,2024-05-16,22:14:00,7000,1,6,7
89,63,3,2024-05-16,22:24:00,8800,1,1,2
90,64,12,2024-05-16,22:46:00,8800,1,4,34
91,65,23,2024-05-16,22:50:00,9800,1,6,1
92,66,35,2024-05-16,22:52:00,8000,1,1,25
93,67,32,2024-05-16,22:53:00,10500,1,6,10
94,67,44,2024-05-16,22:53:00,8550,1,6,10
95,68,13,2024-05-16,23:57:00,2500,1,1,2
96,68,40,2024-05-16,23:57:00,1800,1,1,2
97,69,13,2024-05-16,00:10:00,2500,1,6,1
