id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
523,365,23,2024-05-31,19:44:00,9800,1,3,0
524,365,57,2024-05-31,19:44:00,8500,1,3,0
525,366,3,2024-05-31,20:27:00,8800,1,1,20
526,367,12,2024-05-31,20:56:00,8800,1,4,4
527,367,16,2024-05-31,20:56:00,8500,1,4,4
528,367,35,2024-05-31,20:56:00,8000,1,4,4
529,368,30,2024-05-31,21:03:00,7800,1,1,17
530,369,7,2024-05-31,21:07:00,19500,1,1,17
531,370,22,2024-05-31,21:11:00,10500,1,4,9
532,371,3,2024-05-31,21:19:00,8800,1,6,32
533,372,23,2024-05-31,21:21:00,9800,1,3,0
534,373,23,2024-05-31,21:33:00,9800,1,4,1
535,373,26,2024-05-31,21:33:00,8200,1,4,1
536,374,4,2024-05-31,21:44:00,10800,1,6,23
537,375,22,2024-05-31,21:44:00,10500,1,4,2
538,376,30,2024-05-31,21:48:00,7800,1,4,7
539,377,40,2024-05-31,21:55:00,1800,2,1,20
540,378,3,2024-05-31,22:04:00,8800,1,4,11
541,379,48,2024-05-31,22:08:00,6500,1,3,0
542,379,52,2024-05-31,22:08:00,6500,1,3,0
543,379,53,2024-05-31,22:08:00,6500,1,3,0
544,380,1,2024-05-31,22:09:00,6500,1,1,19
545,380,15,2024-05-31,22:09:00,10500,1,1,19
546,381,23,2024-05-31,22:09:00,9800,1,5,78
547,382,23,2024-05-31,22:13:00,9800,1,4,6
548,382,4,2024-05-31,22:13:00,10800,1,4,6
549,383,30,2024-05-31,22:14:00,7800,1,1,16
550,384,35,2024-05-31,22:14:00,8000,1,1,16
551,385,12,2024-05-31,22:21:00,8800,1,4,10
552,386,14,2024-05-31,22:21:00,24500,1,6,22
553,387,23,2024-05-31,22:23:00,9800,1,3,0
554,388,55,2024-05-31,22:29:00,6800,1,6,31
555,389,30,2024-05-31,22:33:00,7800,1,6,25
556,390,15,2024-05-31,22:33:00,10500,1,6,26
557,390,8,2024-05-31,22:33:00,8500,1,6,26
558,390,28,2024-05-31,22:33:00,9000,2,6,26
559,391,39,2024-05-31,22:36:00,6500,1,4,4
560,392,66,2024-05-31,22:36:00,6500,1,1,46
561,392,48,2024-05-31,22:36:00,6500,1,1,46
562,393,22,2024-05-31,22:38:00,10500,1,6,25
563,393,34,2024-05-31,22:38:00,9500,1,6,25
564,394,35,2024-05-31,22:40:00,8000,1,1,12
565,394,18,2024-05-31,22:40:00,6500,1,1,12
566,395,32,2024-05-31,22:41:00,10500,1,1,13
567,396,40,2024-05-31,22:44:00,1800,1,4,9
568,397,39,2024-05-31,22:47:00,6500,1,2,40
569,397,36,2024-05-31,22:47:00,11500,1,2,40
570,398,3,2024-05-31,22:47:00,8800,1,1,20
571,399,62,2024-05-31,22:52:00,2500,1,5,78
572,400,23,2024-05-31,22:54:00,9800,1,4,4
573,401,41,2024-05-31,22:56:00,6250,1,4,7
574,402,22,2024-05-31,22:59:00,10500,1,2,33
575,403,3,2024-05-31,23:00:00,8800,1,6,36
576,404,63,2024-05-31,23:02:00,14000,1,6,32
577,404,54,2024-05-31,23:00:00,11000,1,6,32
578,405,12,2024-05-31,23:03:00,8800,1,6,28
579,406,20,2024-05-31,23:05:00,24500,1,2,40
580,406,58,2024-05-31,23:05:00,21500,1,2,40
581,406,47,2024-05-31,23:05:00,24500,1,2,40
582,407,23,2024-05-31,23:05:00,9800,1,2,39
583,408,19,2024-05-31,23:05:00,6000,1,1,48
584,409,20,2024-05-31,23:09:00,24500,1,4,1
585,409,54,2024-05-31,23:09:00,11000,1,4,1
586,409,4,2024-05-31,23:09:00,10800,1,4,1
587,410,19,2024-05-31,23:11:00,6000,1,2,34
588,411,23,2024-05-31,23:15:00,9800,2,6,29
589,411,16,2024-05-31,23:15:00,8500,2,6,29
590,412,49,2024-05-31,23:23:00,5700,1,4,78
591,413,56,2024-05-31,23:25:00,7500,1,3,0
592,414,12,2024-05-31,23:30:00,8800,1,1,19
593,415,32,2024-05-31,23:30:00,10500,1,4,9
594,415,42,2024-05-31,23:30:00,10800,1,4,9
595,416,24,2024-05-31,23:48:00,6500,1,6,22
596,416,51,2024-05-31,23:48:00,6500,1,6,22
597,416,8,2024-05-31,23:48:00,8500,1,6,22
598,417,35,2024-05-31,00:04:00,8000,2,1,19
599,418,4,2024-05-31,00:12:00,10800,1,4,2
600,418,23,2024-05-31,00:12:00,9800,1,4,2
601,419,54,2024-05-31,00:22:00,11000,1,4,11
602,419,1,2024-05-31,00:22:00,6500,1,4,11
603,419,31,2024-05-31,00:22:00,9300,1,4,11
604,420,52,2024-05-31,00:25:00,6500,1,1,17
605,420,58,2024-05-31,00:25:00,6500,1,1,17
606,421,30,2024-05-31,00:38:00,7800,1,6,25
607,421,28,2024-05-31,00:38:00,9000,1,6,25
608,422,31,2024-05-31,00:55:00,9300,1,4,11
609,423,3,2024-05-31,00:55:00,8800,1,1,12
610,424,13,2024-05-31,00:59:00,2500,1,1,17
