id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
36,21,27,2024-05-14,20:39:00,7000,1,6,2
37,22,28,2024-05-14,20:44:00,9000,1,6,2
38,22,29,2024-05-14,20:44:00,9700,1,6,2
39,23,3,2024-05-14,20:52:00,8800,1,4,4
40,24,30,2024-05-14,21:53:00,7800,1,4,1
41,24,16,2024-05-14,21:53:00,8500,1,4,1
42,24,28,2024-05-14,21:53:00,9000,1,4,1
43,25,30,2024-05-14,21:59:00,7800,1,6,25
44,26,6,2024-05-14,22:05:00,10400,1,6,25
45,27,6,2024-05-14,22:07:00,10400,1,6,6
46,27,31,2024-05-14,22:07:00,9300,1,6,6
47,28,3,2024-05-14,22:10:00,8800,1,4,17
48,29,32,2024-05-14,22:16:00,10500,1,6,10
49,30,3,2024-05-14,22:27:00,8800,1,4,77
50,31,33,2024-05-14,22:35:00,8200,1,3,0
51,32,15,2024-05-14,22:47:00,10500,1,4,20
52,33,12,2024-05-14,23:14:00,8800,1,6,14
53,34,3,2024-05-14,23:46:00,8800,1,6,8
