id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
243,162,59,2024-05-19,20:09:00,6500,1,1,8
244,163,23,2024-05-19,21:00:00,9800,1,1,1
245,163,32,2024-05-19,21:00:00,10500,1,1,1
246,164,23,2024-05-19,21:05:00,9800,3,3,0
247,164,45,2024-05-19,21:05:00,7500,1,3,0
248,165,9,2024-05-19,21:07:00,6600,1,8,78
249,166,5,2024-05-19,21:14:00,11000,1,7,10
250,167,3,2024-05-19,21:18:00,8800,1,1,7
251,168,25,2024-05-19,21:34:00,16250,1,1,15
252,169,10,2024-05-19,22:11:00,8800,1,1,20
253,170,3,2024-05-19,22:57:00,8800,1,7,23
