id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
437,295,20,2024-05-25,19:53:00,24500,1,4,4
438,296,3,2024-05-25,20:46:00,8800,1,7,19
439,297,28,2024-05-25,20:49:00,9000,1,4,7
440,297,44,2024-05-25,20:49:00,8550,1,4,7
441,298,24,2024-05-25,21:05:00,6500,1,4,8
442,298,9,2024-05-25,21:05:00,6650,1,4,8
443,299,47,2024-05-25,21:22:00,24500,1,2,25
444,299,38,2024-05-25,21:22:00,8500,1,2,25
445,299,54,2024-05-25,21:22:00,11000,1,2,25
446,299,4,2024-05-25,21:22:00,10800,1,2,25
447,299,45,2024-05-25,21:22:00,7500,1,2,25
448,300,39,2024-05-25,21:58:00,6500,1,4,4
449,301,31,2024-05-25,22:08:00,9300,1,4,11
450,302,61,2024-05-25,22:08:00,2000,1,7,20
451,302,59,2024-05-25,22:08:00,6500,1,7,20
452,302,48,2024-05-25,22:08:00,6500,1,7,20
453,303,3,2024-05-25,22:12:00,8800,1,1,40
454,303,23,2024-05-25,22:12:00,9800,1,1,40
455,303,15,2024-05-25,22:12:00,10500,2,1,40
456,304,1,2024-05-25,22:18:00,6500,1,1,37
457,304,19,2024-05-25,22:18:00,6000,1,1,37
458,304,12,2024-05-25,22:18:00,8800,1,1,37
459,305,23,2024-05-25,22:26:00,9800,1,4,8
460,306,3,2024-05-25,22:35:00,8800,1,2,32
461,306,30,2024-05-25,22:35:00,7800,1,2,32
462,307,58,2024-05-25,22:36:00,21500,1,4,2
463,308,20,2024-05-25,22:41:00,24500,1,4,11
464,309,12,2024-05-25,22:56:00,8800,1,4,6
465,310,12,2024-05-25,23:06:00,8800,1,7,17
466,311,3,2024-05-25,23:08:00,8800,1,4,7
467,312,12,2024-05-25,23:14:00,8800,1,2,22
468,313,10,2024-05-25,23:24:00,8800,1,7,19
460,313,23,2024-05-25,23:24:00,9800,1,7,19
461,314,12,2024-05-25,23:34:00,8800,1,2,26
462,315,45,2024-05-25,23:35:00,7500,1,4,1
463,316,22,2024-05-25,23:39:00,10500,2,2,25
464,316,34,2024-05-25,23:39:00,9500,1,2,25
465,317,7,2024-05-25,23:45:00,19500,1,2,29
466,318,39,2024-05-25,23:50:00,6500,1,2,16
467,319,7,2024-05-25,00:01:00,19500,1,1,34
468,320,15,2024-05-25,00:02:00,10500,1,2,28
469,321,17,2024-05-25,00:13:00,7000,1,4,0
470,322,40,2024-05-25,00:28:00,1800,1,4,2
471,322,62,2024-05-25,00:28:00,2500,1,4,2
472,323,40,2024-05-25,00:55:00,1800,2,2,32
473,323,13,2024-05-25,00:55:00,2500,1,2,32
474,324,39,2024-05-25,01:00:00,6500,1,1,41
