id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
475,325,61,2024-05-26,20:19:00,2000,1,9,1
476,326,3,2024-05-26,20:31:00,8800,1,1,8
477,327,10,2024-05-26,20:49:00,8800,1,1,17
478,328,27,2024-05-26,21:00:00,7000,1,9,4
479,329,1,2024-05-26,21:02:00,6500,1,9,20
480,330,60,2024-05-26,21:08:00,7350,1,9,1
481,330,41,2024-05-26,21:08:00,6250,1,9,1
482,330,22,2024-05-26,21:08:00,10500,1,9,1
483,331,46,2024-05-26,21:38:00,5950,1,9,2
484,332,29,2024-05-26,21:42:00,9700,1,9,20
485,332,43,2024-05-26,21:42:00,7000,2,9,20
486,333,12,2024-05-26,21:50:00,8800,1,1,29
487,334,9,2024-05-26,21:53:00,6650,1,9,5
488,335,3,2024-05-26,22:02:00,8800,1,1,29
489,336,12,2024-05-26,22:08:00,8800,1,1,6
490,337,23,2024-05-26,22:20:00,9800,1,9,20
491,338,36,2024-05-26,22:22:00,11500,1,8,78
492,339,15,2024-05-26,22:59:00,10500,1,5,79
493,340,57,2024-05-26,23:02:00,8500,1,9,4
494,340,45,2024-05-26,23:02:00,7500,1,9,4
495,341,3,2024-05-26,23:16:00,8800,1,9,1
