id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
254,171,30,2024-05-20,20:23:00,7800,1,2,36
255,172,58,2024-05-20,20:46:00,21500,1,5,4
256,173,16,2024-05-20,22:05:00,8500,1,2,36
257,173,28,2024-05-20,22:05:00,9000,1,2,36
258,173,9,2024-05-20,22:05:00,6650,1,2,36
259,173,46,2024-05-20,22:05:00,5950,1,2,36
260,174,34,2024-05-20,22:05:00,9500,1,2,23
261,174,28,2024-05-20,22:05:00,9000,1,2,23
262,175,6,2024-05-20,22:21:00,10400,1,2,2
263,176,38,2024-05-20,22:24:00,8500,1,5,9
264,176,43,2024-05-20,22:24:00,7000,1,5,9
265,177,12,2024-05-20,22:56:00,8800,1,5,4
266,178,49,2024-05-20,23:08:00,5700,1,2,2
