id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
23,17,19,2024-05-13,19:28:00,6000,1,4,1
24,18,20,2024-05-13,22:08:00,24200,1,5,17
25,18,12,2024-05-13,22:19:00,8800,2,4,36
26,18,3,2024-05-13,22:19:00,8800,2,4,36
27,18,21,2024-05-13,22:19:00,6150,1,4,36
28,18,22,2024-05-13,22:19:00,10500,2,4,36
29,18,23,2024-05-13,22:19:00,9800,1,4,36
30,18,9,2024-05-13,22:19:00,6650,1,4,36
31,18,17,2024-05-13,22:19:00,7000,1,4,36
32,18,24,2024-05-13,22:19:00,6500,1,4,36
33,19,25,2024-05-13,22:36:00,16250,1,4,36
34,20,8,2024-05-13,22:42:00,8500,2,5,16
35,20,26,2024-05-13,22:42:00,8200,1,5,16
