id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
163,113,3,2024-05-18,20:05:00,8800,1,7,2
164,114,3,2024-05-18,20:11:00,8800,1,5,78
165,115,22,2024-05-18,20:29:00,10500,1,8,0
166,115,23,2024-05-18,20:29:00,9800,1,8,0
167,116,23,2024-05-18,20:51:00,9800,1,3,0
168,117,1,2024-05-18,20:52:00,6500,1,7,7
169,118,24,2024-05-18,20:57:00,6500,1,2,20
170,118,53,2024-05-18,20:57:00,6500,1,2,20
171,119,19,2024-05-18,20:58:00,6000,1,2,16
172,120,19,2024-05-18,21:26:00,6000,1,7,4
173,120,54,2024-05-18,21:26:00,11000,1,7,4
174,121,10,2024-05-18,21:26:00,8800,1,7,6
175,122,1,2024-05-18,21:33:00,6500,1,4,34
176,123,23,2024-05-18,21:40:00,9800,1,7,7
177,124,55,2024-05-18,21:42:00,6800,1,3,0
178,124,28,2024-05-18,21:42:00,9000,1,3,0
179,124,10,2024-05-18,21:42:00,8800,1,3,0
180,124,56,2024-05-18,21:42:00,7500,1,3,0
181,125,19,2024-05-18,21:45:00,6000,1,7,10
182,125,15,2024-05-18,21:45:00,10500,1,7,10
183,126,12,2024-05-18,21:54:00,8800,1,7,2
184,126,24,2024-05-18,21:54:00,6500,2,7,2
185,126,57,2024-05-18,21:54:00,8500,1,7,2
186,127,23,2024-05-18,21:55:00,9800,1,7,1
187,127,43,2024-05-18,21:55:00,7000,1,7,1
188,128,7,2024-05-18,21:58:00,19500,1,2,19
189,128,10,2024-05-18,21:58:00,8800,1,2,19
190,129,19,2024-05-18,22:10:00,6000,1,2,14
191,130,12,2024-05-18,22:13:00,8800,1,1,25
192,130,36,2024-05-18,22:13:00,11500,1,1,25
193,131,23,2024-05-18,22:15:00,9800,1,3,0
194,132,36,2024-05-18,22:23:00,11500,1,4,36
195,132,22,2024-05-18,22:23:00,10500,2,4,36
196,133,54,2024-05-18,22:24:00,11000,1,1,22
197,133,35,2024-05-18,22:24:00,8000,1,1,22
198,134,19,2024-05-18,22:26:00,6000,1,2,20
199,134,58,2024-05-18,22:26:00,21500,1,2,20
200,135,55,2024-05-18,22:35:00,6800,1,3,0
201,136,3,2024-05-18,22:45:00,8800,1,7,8
202,137,21,2024-05-18,22:49:00,6150,1,5,78
203,137,17,2024-05-18,22:49:00,7000,1,5,78
204,137,53,2024-05-18,22:49:00,6500,1,5,78
205,138,4,2024-05-18,23:06:00,10800,1,1,31
206,139,45,2024-05-18,22:51:00,7500,1,1,26
207,139,18,2024-05-18,22:51:00,6500,1,1,26
208,139,28,2024-05-18,22:51:00,9000,1,1,26
209,139,8,2024-05-18,22:51:00,8500,1,1,26
210,140,7,2024-05-18,22:52:00,19500,1,2,15
211,141,30,2024-05-18,23:08:00,7800,1,4,33
212,141,43,2024-05-18,23:08:00,7000,1,4,33
213,142,12,2024-05-18,23:10:00,8800,1,7,4
214,143,12,2024-05-18,23:13:00,8800,1,1,32
215,144,23,2024-05-18,23:27:00,9800,1,7,9
216,144,28,2024-05-18,23:27:00,9000,1,7,9
217,145,6,2024-05-18,23:27:00,10400,1,7,11
218,146,23,2024-05-18,23:44:00,9800,1,4,40
219,146,53,2024-05-18,23:44:00,6500,1,4,40
220,146,37,2024-05-18,23:44:00,6250,1,4,40
221,147,20,2024-05-18,23:45:00,24500,1,2,17
222,148,19,2024-05-18,23:53:00,6000,1,4,37
223,149,3,2024-05-18,23:55:00,8800,1,1,28
224,150,15,2024-05-18,23:55:00,10500,1,1,29
225,150,10,2024-05-18,23:55:00,8800,1,1,29
226,151,15,2024-05-18,23:56:00,10500,1,1,22
227,152,3,2024-05-18,23:58:00,8800,1,2,13
228,153,23,2024-05-18,00:03:00,9800,1,4,37
229,153,28,2024-05-18,00:03:00,9000,1,4,37
230,154,53,2024-05-18,00:13:00,6500,1,2,20
231,154,48,2024-05-18,00:13:00,6500,1,2,20
232,155,4,2024-05-18,00:13:00,10800,1,2,19
233,155,44,2024-05-18,00:13:00,8550,1,2,19
234,155,37,2024-05-18,00:13:00,6250,1,2,19
235,156,12,2024-05-18,00:14:00,8800,1,7,4
236,157,21,2024-05-18,00:26:00,6150,1,7,2
237,158,15,2024-05-18,00:33:00,10500,1,4,34
238,158,23,2024-05-18,00:33:00,9800,1,4,34
239,159,10,2024-05-18,00:57:00,8800,1,7,1
240,160,4,2024-05-18,01:01:00,10800,1,7,1
241,161,15,2024-05-18,01:17:00,10500,1,1,25
242,161,23,2024-05-18,01:17:00,9800,1,1,25
