id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1673,1291,1,2024-07-03,19:33:00,6500,1,6,1
1674,1292,70,2024-07-03,19:43:00,6500,2,2,7
1675,1293,18,2024-07-03,21:03:00,6500,1,6,4
1676,1293,2,2024-07-03,21:03:00,6500,1,6,4
1677,1294,19,2024-07-03,21:22:00,6000,1,2,20
1678,1294,30,2024-07-03,21:22:00,7800,1,2,20
1679,1295,54,2024-07-03,21:24:00,11000,1,2,37
1680,1295,4,2024-07-03,21:24:00,10800,1,2,37
1681,1296,70,2024-07-03,21:24:00,6500,4,6,17
1682,1297,49,2024-07-03,21:29:00,5700,1,2,2
1683,1298,53,2024-07-03,21:34:00,6500,1,2,7
1684,1298,37,2024-07-03,21:34:00,6250,1,2,7
1685,1299,26,2024-07-03,21:44:00,8200,1,6,1
1686,1299,16,2024-07-03,21:44:00,8500,1,6,1
1687,1300,24,2024-07-03,21:45:00,6500,1,6,8
1688,1300,28,2024-07-03,21:45:00,9000,1,6,8
1689,1301,70,2024-07-03,21:52:00,6500,1,6,17
1690,1302,10,2024-07-03,22:01:00,8800,1,2,3
1691,1303,30,2024-07-03,22:04:00,7800,1,6,6
1692,1304,15,2024-07-03,22:10:00,10500,1,6,26
1693,1305,20,2024-07-03,22:15:00,24500,1,6,4
1694,1306,23,2024-07-03,22:30:00,9800,1,2,23
1695,1307,12,2024-07-03,22:47:00,8800,1,6,16
1696,1307,9,2024-07-03,22:47:00,6650,1,6,16
1697,1308,70,2024-07-03,23:35:00,6500,2,2,2
