id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1715,1322,36,2024-07-05,20:52:00,11500,1,7,7
1716,1322,9,2024-07-05,20:52:00,6650,1,7,7
1717,1323,29,2024-07-05,21:33:00,9700,1,7,2
1718,1324,23,2024-07-05,21:40:00,9800,1,6,8
1719,1324,42,2024-07-05,21:40:00,10800,1,6,8
1720,1325,57,2024-07-05,21:49:00,8500,1,7,4
1721,1325,17,2024-07-05,21:49:00,7000,1,7,4
1722,1326,9,2024-07-05,21:51:00,6650,1,4,6
1723,1237,30,2024-07-05,21:53:00,7800,1,6,20
1724,1238,1,2024-07-05,21:56:00,6500,1,7,14
1725,1238,23,2024-07-05,21:56:00,9800,1,7,14
1726,1239,20,2024-07-05,22:04:00,24500,1,7,1
1727,1240,28,2024-07-05,22:11:00,9000,2,6,14
1728,1241,19,2024-07-05,22:14:00,6000,1,6,11
1729,1241,23,2024-07-05,22:14:00,9800,2,6,11
1730,1242,52,2024-07-05,22:15:00,6500,1,4,23
1731,1242,48,2024-07-05,22:15:00,6500,1,4,23
1732,1243,30,2024-07-05,22:15:00,7800,1,6,19
1733,1243,36,2024-07-05,22:15:00,11500,1,6,19
1734,1244,23,2024-07-05,22:21:00,9800,1,3,0
1735,1244,17,2024-07-05,22:21:00,7000,1,3,0
1736,1245,16,2024-07-05,22:25:00,8500,1,6,10
1737,1245,38,2024-07-05,22:25:00,8500,1,6,10
1738,1246,20,2024-07-05,22:29:00,24500,1,4,37
1739,1247,36,2024-07-05,22:30:00,11500,1,7,6
1740,1247,4,2024-07-05,22:30:00,10800,1,7,6
1741,1248,3,2024-07-05,22:33:00,8800,1,4,32
1742,1248,15,2024-07-05,22:33:00,10500,1,4,32
1743,1249,1,2024-07-05,22:39:00,6500,1,4,36
1744,1249,9,2024-07-05,22:39:00,6650,1,4,36
1745,1250,7,2024-07-05,22:44:00,19500,1,4,33
1746,1251,8,2024-07-05,22:47:00,8500,1,4,40
1747,1251,64,2024-07-05,22:47:00,8500,1,4,40
1748,1251,19,2024-07-05,22:47:00,6000,1,4,40
1749,1251,65,2024-07-05,22:47:00,950,2,4,40
1750,1252,30,2024-07-05,22:51:00,7800,1,7,22
1751,1252,32,2024-07-05,22:51:00,10500,1,7,22
1752,1253,47,2024-07-05,22:52:00,24500,1,7,2
1753,1254,41,2024-07-05,23:05:00,6250,1,7,6
1754,1254,60,2024-07-05,23:05:00,7350,1,7,6
1755,1255,38,2024-07-05,23:14:00,8500,1,6,9
1756,1255,28,2024-07-05,23:14:00,9000,1,6,9
1757,1256,58,2024-07-05,23:18:00,21500,1,7,4
1758,1257,3,2024-07-05,23:21:00,8800,1,6,14
1759,1258,47,2024-07-05,23:32:00,24500,1,6,20
1760,1259,12,2024-07-05,23:34:00,8800,1,4,42
1761,1259,4,2024-07-05,23:34:00,10800,1,4,42
1762,1260,36,2024-07-05,23:44:00,11500,1,4,34
1763,1261,3,2024-07-05,23:52:00,8800,1,6,13
1764,1262,15,2024-07-05,23:58:00,10500,1,4,39
1765,1263,58,2024-07-05,00:01:00,21500,1,6,16
1766,1264,1,2024-07-05,00:10:00,6500,1,4,41
1767,1264,23,2024-07-05,00:10:00,9800,1,4,41
1768,1265,8,2024-07-05,00:12:00,8500,1,7,12
1769,1265,45,2024-07-05,00:12:00,7500,1,7,12
1770,1266,39,2024-07-05,00:17:00,6500,1,4,29
1771,1266,23,2024-07-05,00:17:00,9800,1,4,29
1772,1266,9,2024-07-05,00:17:00,6650,1,4,29
1773,1267,22,2024-07-05,00:18:00,10500,1,6,10
1774,1267,21,2024-07-05,00:18:00,6150,1,6,10
1775,1268,62,2024-07-05,00:20:00,2500,1,6,28
1776,1269,35,2024-07-05,00:36:00,8000,1,4,32
1777,1269,47,2024-07-05,00:36:00,24500,1,4,32
1778,1269,12,2024-07-05,00:36:00,8800,1,4,32
1779,1270,3,2024-07-05,00:55:00,8800,1,6,19
1780,1271,28,2024-07-05,00:56:00,9000,2,7,1
1781,1271,38,2024-07-05,00:56:00,8500,1,7,1
1782,1272,36,2024-07-05,01:00:00,11500,1,4,34
1783,1273,8,2024-07-05,01:08:00,8500,1,7,1
1784,1273,51,2024-07-05,01:08:00,6500,1,7,1
1785,1273,57,2024-07-05,01:08:00,8500,1,7,1
1786,1274,11,2024-07-05,01:17:00,1800,2,4,36
1787,1274,40,2024-07-05,01:17:00,1800,2,4,36
