id_venta,nro_transaccion,id_producto,fecha_venta,hora_venta,precio,cantidad,id_empleado,id_mesa
1641,1266,71,2024-07-02,20:16:00,6500,1,5,115
1642,1267,5,2024-07-02,20:37:00,11000,1,3,0
1643,1267,15,2024-07-02,20:37:00,10500,1,3,0
1644,1268,72,2024-07-02,21:00:00,6500,1,5,1
1645,1269,72,2024-07-02,21:20:00,6500,1,5,1
1646,1270,41,2024-07-02,21:27:00,6250,1,6,8
1647,1270,60,2024-07-02,21:27:00,7350,1,6,8
1648,1271,22,2024-07-02,21:30:00,10500,1,5,7
1649,1271,29,2024-07-02,21:30:00,9700,1,5,7
1650,1272,6,2024-07-02,21:36:00,10400,1,6,25
1651,1273,12,2024-07-02,21:38:00,8800,1,6,36
1652,1274,50,2024-07-02,21:44:00,13200,1,6,25
1653,1275,71,2024-07-02,21:46:00,6500,1,5,4
1654,1276,12,2024-07-02,21:47:00,8800,1,6,2
1655,1277,20,2024-07-02,21:48:00,24500,1,6,19
1656,1277,47,2024-07-02,21:48:00,24500,1,6,19
1657,1278,41,2024-07-02,21:55:00,6250,1,5,20
1658,1279,12,2024-07-02,21:59:00,8800,1,6,22
1659,1280,58,2024-07-02,22:15:00,21500,1,5,17
1660,1281,72,2024-07-02,22:21:00,6500,1,5,4
1661,1282,27,2024-07-02,22:33:00,7000,1,5,4
1662,1282,41,2024-07-02,22:33:00,6250,1,5,4
1663,1283,23,2024-07-02,22:35:00,9800,1,5,37
1664,1284,55,2024-07-02,23:02:00,6800,2,5,12
1665,1285,3,2024-07-02,23:08:00,8800,1,6,10
1666,1285,23,2024-07-02,23:08:00,9800,1,6,10
1667,1285,65,2024-07-02,23:08:00,950,1,6,10
1668,1286,12,2024-07-02,23:32:00,8800,1,5,24
1669,1287,16,2024-07-02,23:39:00,8500,2,6,2
1670,1288,47,2024-07-02,00:21:00,24500,1,5,14
1671,1289,39,2024-07-02,00:58:00,6500,1,6,7
1672,1290,55,2024-07-02,00:59:00,6800,2,5,11
